Tract,Pop_Tot,Pop_18,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,%Edu_hs,%Edu_bac,J_Tot,J_W_1,J_B_1,J_W_2,J_B_2,J_B_3,Median_Inc,Agg_Inc,M_Age_Wor,M_Age_All,Transit_all,Perc_Drive,Perc_Transit_all,Perc_Bus,Perc_Subway
36005045101,1455,1253,76.42611683848797,4.123711340206185,7.628865979381444,8.109965635738831,0.0,3.711340206185567,91.85953711093376,40.46288906624102,737,463,59,101,96,18,81094,71199500.0,38.1,42.7,332,36.23789764868603,45.91977869986169,13.96957123098202,17.15076071922545
36005011800,5503,4769,56.42376885335272,3.4344902780301654,35.70779574777394,3.343630746865346,0.1453752498637107,0.9449391241141195,92.59802893688405,20.234850073390646,2334,776,475,582,243,258,86250,161004700.0,32.1,32.6,528,62.55944660613921,22.827496757457848,8.819714656290532,13.272805879809772
36005020400,3011,2372,8.933909000332116,3.586848223181667,67.1537695117901,18.03387578877449,1.5941547658585187,0.6974427100631019,71.66947723440134,20.952782462057336,1317,345,338,378,115,141,51199,65434300.0,36.4,34.3,651,39.348171701112875,51.748807631160574,4.531001589825119,43.56120826709062
36005024800,3078,2693,48.24561403508772,11.533463287849251,29.33723196881092,9.811565951916828,0.5198180636777128,0.5523066926575698,85.33234311177125,31.786112142591904,1540,589,436,247,155,113,69786,92016000.0,37.2,43.8,779,40.821736249171636,51.62359178263751,16.434724983432737,34.65871438038436
36005040800,4826,3517,9.55242436800663,58.3091587235806,28.74015748031496,0.5594695399917116,0.5180273518441774,2.3207625362619146,77.67984077338642,12.794995735001422,2091,340,754,486,66,445,31110,83186700.0,34.2,30.0,1017,44.15584415584416,48.917748917748916,7.263107263107263,40.4040404040404
36005048400,4277,3471,2.3848491933598317,78.11550151975683,18.096796820201074,0.0,1.402852466682254,0.0,84.44252376836646,24.891961970613654,2497,593,675,632,317,280,74958,123514800.0,44.3,39.2,987,49.83457402812241,40.81885856079405,11.41439205955335,25.847808105872623
36005024700,2058,1603,1.3605442176870748,43.245869776482024,54.66472303206997,0.2915451895043732,0.0,0.43731778425655976,67.6232064878353,17.52963194011229,903,265,296,167,38,137,49107,43417800.0,36.1,32.1,587,30.502793296089386,65.58659217877096,14.18994413407821,42.011173184357546
36005026602,5084,4182,34.83477576711251,9.55940204563336,52.81274586939417,1.4555468135326515,0.0,1.3375295043273014,82.04208512673362,30.05738880918221,2459,926,737,462,162,172,64143,156371600.0,37.4,40.1,1298,36.38316151202749,55.75601374570447,12.800687285223367,41.23711340206185
36005036400,2565,2088,0.03898635477582846,89.74658869395712,8.57699805068226,0.0,0.0,1.6374269005847955,79.35823754789271,22.22222222222222,1265,324,456,302,37,146,69750,71030500.0,41.1,41.2,679,41.891891891891895,53.97456279809221,15.421303656597773,33.38632750397456
36005044902,2041,1653,71.19059284664381,8.378245957863792,14.502694757471826,4.948554630083293,0.0,0.9799118079372856,87.23532970356926,42.10526315789473,1150,544,251,229,76,50,80833,78450500.0,36.4,37.5,427,45.02325581395349,39.72093023255814,2.9767441860465116,21.02325581395349
36005022300,5278,4024,2.3872679045092835,14.399393709738536,79.518757104964,0.22735884804850323,1.3641530882910193,2.103069344448655,66.02882703777337,11.133200795228628,2228,520,1012,269,129,298,26761,66682600.0,37.3,32.1,1512,9.63198546115402,68.69604725124944,15.62925942753294,49.11403907314857
36005025400,1997,1657,59.68953430145218,3.1547320981472207,25.43815723585378,10.816224336504757,0.0,0.9013520280420632,81.23114061557031,25.709112854556427,850,289,217,180,82,82,52853,53011700.0,39.8,40.4,380,42.568370986920335,45.18430439952438,13.198573127229487,31.98573127229489
36005029600,1575,1336,23.174603174603174,15.619047619047619,39.87301587301587,21.333333333333336,0.0,0.0,87.87425149700599,46.9311377245509,839,428,191,136,49,35,54250,55567000.0,35.5,34.5,261,33.980582524271846,31.6747572815534,16.62621359223301,13.592233009708737
36005037600,2197,1723,9.877105143377332,34.9112426035503,49.70414201183432,2.048247610377788,2.366863905325444,1.0923987255348202,75.85606500290191,26.69762042948346,968,290,338,236,39,65,49237,55497200.0,40.1,38.3,554,27.157894736842103,58.31578947368421,26.94736842105263,28.73684210526316
36005002701,2608,1671,0.0,24.654907975460123,75.34509202453987,0.0,0.0,0.0,66.24775583482945,10.293237582286057,844,146,327,222,58,91,18832,26440800.0,38.2,29.0,551,13.642052565707132,68.96120150187734,10.387984981226534,58.57321652065082
36005006500,5377,3856,5.542123860888972,23.9166821647759,68.1048912032732,2.101543611679375,0.33475915938255535,0.0,68.93153526970954,15.274896265560168,2272,197,1024,639,123,289,25467,67549200.0,36.5,31.1,1394,11.898148148148149,64.53703703703704,11.064814814814815,53.47222222222222
36005000100,6864,6761,8.784965034965035,52.46212121212122,35.06701631701632,2.636946386946387,0.539044289044289,0.5099067599067599,44.076320070995415,1.198047626090815,0,0,0,0,0,0,-666666666,-666666666.0,36.9,35.0,0,,,,
36005006700,6705,4808,0.2684563758389262,23.922445935868755,74.83967188665174,0.0,0.6860551826994781,0.2833706189410887,55.63643926788685,8.673044925124792,2604,409,1071,395,273,456,19813,185145500.0,37.7,31.4,1800,13.95800933125972,69.98444790046656,13.49144634525661,56.49300155520996
36005040702,7023,5447,4.997864160615122,8.030756087142247,78.69856186814752,5.795244197636338,0.21358393848782573,2.2639897479709523,65.7426106113457,16.027170919772352,3462,589,1331,887,176,479,37275,128654700.0,33.2,31.5,2283,21.727354799879627,68.70297923563045,15.498043936202228,49.59374059584712
36005015700,4704,3536,1.1479591836734695,28.337585034013607,67.28316326530613,1.764455782312925,0.6164965986394557,0.8503401360544218,74.34954751131222,16.7420814479638,1950,539,737,376,122,176,33468,89657300.0,32.5,29.9,1409,18.429487179487182,75.26709401709401,12.179487179487179,63.087606837606835
36005038000,5239,3910,3.970223325062035,61.02309601068906,31.32277152128269,1.2788700133613284,2.2523382324871157,0.15270089711777055,78.15856777493606,14.961636828644501,2228,574,614,478,195,367,37544,92564000.0,37.4,32.8,1250,24.448799608035277,61.24448799608035,12.199902008819207,46.74179323860852
36005002500,5610,4143,3.9215686274509802,24.15329768270945,71.05169340463459,0.10695187165775401,0.7664884135472371,0.0,58.48419020033791,6.179097272507845,2290,427,921,365,150,427,23115,69744800.0,37.8,33.1,1482,10.194834617127322,67.14997734481196,5.6637970095151795,61.48618033529678
36005006100,3720,3380,3.0376344086021505,67.98387096774194,27.446236559139788,0.43010752688172044,0.0,1.1021505376344085,86.62721893491124,29.55621301775148,1715,559,426,472,24,234,45361,116718900.0,46.4,50.6,983,31.09346365302382,60.04886988393403,6.475259621258401,50.58032987171656
36005022701,5151,3840,1.5142690739662201,40.031061929722384,55.75616385167928,1.941370607649,0.0,0.7571345369831101,74.140625,17.239583333333332,2138,447,869,461,133,228,34159,87749900.0,36.8,31.7,1442,19.444444444444446,70.27290448343079,18.226120857699804,49.41520467836257
36005009200,5848,4455,4.411764705882353,12.670998632010944,55.369357045143644,15.475376196990423,6.361149110807114,5.711354309165527,77.41863075196409,18.20426487093154,2790,619,955,500,247,469,50176,132140300.0,37.0,35.0,1589,31.18007939372068,57.34391916275713,16.095272464814148,40.88776614940455
36005012701,1928,1496,1.8672199170124482,18.931535269709542,73.13278008298755,3.5269709543568464,1.2448132780082988,1.2966804979253113,77.94117647058823,16.77807486631016,855,137,304,200,88,126,31212,31681200.0,39.0,35.9,596,15.909090909090908,71.29186602870813,15.19138755980861,52.63157894736842
36005013500,3590,2511,0.0,41.420612813370475,56.04456824512535,0.0,0.0,2.534818941504178,67.18438868976503,8.24372759856631,1345,347,578,302,28,90,24392,63009700.0,41.0,32.9,872,14.022435897435898,69.87179487179486,28.125,36.69871794871795
36005013800,2588,2171,52.58887171561051,1.2364760432766615,43.7403400309119,1.5069551777434311,0.0,0.9273570324574961,83.27959465684016,21.09626900046062,1137,413,146,253,226,99,67705,83127900.0,40.8,43.8,277,71.76581680830972,26.156751652502358,12.086874409820586,14.069877242681775
36005016100,4650,3332,0.5806451612903226,33.87096774193548,65.54838709677419,0.0,0.0,0.0,61.014405762304925,9.333733493397359,1743,180,854,320,84,305,17960,57937400.0,37.5,33.9,1050,28.426092160383003,62.83662477558348,25.014961101137047,36.62477558348294
36005017100,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36005019500,7060,5274,2.0113314447592066,28.753541076487256,65.43909348441926,0.6515580736543909,0.48158640226628896,2.6628895184135977,67.59575274933637,18.0128934395146,2786,407,1169,633,217,360,27227,106421800.0,42.1,37.0,2080,12.218181818181819,75.63636363636364,12.10909090909091,62.61818181818182
36005022902,3614,2398,0.8854454897620365,17.127836192584393,76.84006640841173,1.4665190924183729,0.6640841173215274,3.016048699501937,67.88990825688074,15.221017514595497,1391,229,650,292,126,94,34167,47709800.0,37.9,28.1,913,18.073188946975353,68.18521284540702,16.728902165795372,49.290515309932786
36005023302,3706,2596,1.268213707501349,13.896384241770102,83.08148947652455,1.7539125742039936,0.0,0.0,66.17873651771957,9.668721109399076,1520,178,613,393,72,264,42500,48132100.0,36.7,28.4,1057,18.410326086956523,71.80706521739131,28.668478260869566,39.47010869565217
36005024400,2146,1749,34.85554520037278,3.8210624417520966,55.77819198508853,2.8890959925442683,2.6561043802423114,0.0,86.27787307032591,26.41509433962264,1082,384,186,291,97,124,60709,61196500.0,39.5,40.0,452,47.201492537313435,42.16417910447761,11.287313432835822,29.850746268656714
36005026900,3703,2933,0.1890359168241966,14.609775857412908,81.06940318660546,1.3502565487442613,0.0,2.7815284904131787,80.36140470508012,19.502216160927375,2006,248,901,495,119,243,39167,71159200.0,34.0,31.9,1444,15.304087736789631,71.9840478564307,26.819541375872387,39.63110667996012
36005027300,7778,6123,5.734121882231936,19.42658781177681,71.7022370789406,0.5399845718693752,0.0,2.5970686551812805,70.83129185040013,19.92487342805814,3678,942,1134,1042,292,268,44154,150714700.0,40.4,39.3,2241,24.068509615384613,67.33774038461539,19.891826923076923,44.921875
36005029500,4564,3733,57.60297984224365,12.532865907099037,18.076248904469765,6.8361086765994745,0.8326029798422436,4.1191936897458366,89.15081703723547,56.46932761853737,2541,1593,319,416,40,173,95833,287426800.0,39.9,41.5,1340,23.134920634920636,53.17460317460318,2.6587301587301586,43.611111111111114
36005029700,3799,2903,65.56988681231903,4.36957093972098,22.584890760726505,5.6593840484337985,0.0,1.816267438799684,95.00516706854978,67.10299689975886,1640,1189,114,276,18,43,91210,193230800.0,44.7,46.5,899,33.58681875792142,56.970849176172365,8.491761723700888,31.368821292775667
36005031000,4753,3997,28.78182200715338,23.353671365453398,34.84115295602777,12.11866189774879,0.12623606143488322,0.7784557121817799,78.78408806604953,25.41906429822367,1818,582,246,767,117,106,87336,114869700.0,36.7,50.3,576,55.844875346260395,31.91135734072022,10.858725761772853,20.554016620498615
36005031600,1900,1519,35.68421052631579,5.894736842105263,28.999999999999996,16.473684210526315,6.894736842105263,6.052631578947368,77.2218564845293,25.34562211981567,925,306,232,159,144,84,86048,62083000.0,45.5,42.3,383,55.333333333333336,42.55555555555556,3.6666666666666665,38.88888888888889
36005031800,2179,1819,28.9123451124369,26.617714547957778,36.301055530059664,8.168884809545665,0.0,0.0,85.15667949422759,31.061022539857063,920,325,201,291,37,66,86429,74733500.0,42.4,47.5,402,47.16553287981859,45.57823129251701,5.328798185941043,37.188208616780045
36005032300,4575,3904,61.39890710382514,9.289617486338798,16.153005464480874,6.601092896174864,4.524590163934426,2.0327868852459017,96.1577868852459,55.76331967213115,2191,1122,347,589,26,107,85448,255553800.0,47.2,56.3,1212,33.89513108614232,56.74157303370787,25.327715355805243,19.194756554307116
36005032400,3177,2590,11.39439723009128,25.87346553352219,52.313503305004716,6.515580736543909,3.147623544224111,0.7554296506137866,59.88416988416988,13.62934362934363,1626,161,583,368,106,408,19349,46979300.0,37.8,36.9,765,33.415841584158414,47.339108910891085,12.438118811881187,34.15841584158416
36005033400,15,15,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,86.66666666666667,0.0,3,0,1,1,0,1,-666666666,,25.0,62.5,2,0.0,66.66666666666666,0.0,66.66666666666666
36005036300,7517,5560,2.9666090195556736,21.750698416921644,73.40694425967807,0.0,1.6096847146468005,0.2660635891978183,58.111510791366904,13.381294964028779,3063,471,1254,796,90,452,22226,92276300.0,37.9,29.3,2156,18.255649717514125,76.12994350282486,40.64265536723164,34.71045197740113
36005036902,2074,1451,1.7357762777242043,36.9334619093539,61.330761812921885,0.0,0.0,0.0,53.96278428669883,10.613370089593383,584,157,274,102,11,40,16293,22821900.0,36.5,30.5,317,21.915285451197054,58.3793738489871,11.970534069981584,40.88397790055249
36005037300,6373,4199,0.815942256394163,39.275066687588264,59.76777028087243,0.0,0.01569119723834929,0.1255295779067943,70.46915932364848,9.383186472969756,2321,373,901,530,120,397,28900,87290600.0,36.8,27.8,1472,24.644549763033176,69.76303317535545,26.445497630331754,41.04265402843602
36005037800,2900,2156,1.0344827586206897,63.310344827586206,35.0,0.6551724137931034,0.0,0.0,76.20593692022264,16.975881261595546,1333,273,530,350,90,90,41333,63259100.0,40.4,33.7,776,29.652996845425868,61.198738170347,22.71293375394322,37.618296529968454
36005037900,5469,3556,0.2925580544889376,44.66995794477967,50.46626439934174,2.1027610166392394,1.8102029621503017,0.6582556226001097,65.49493813273341,9.167604049493812,1860,235,790,420,138,277,24183,61766600.0,38.0,26.4,1189,23.08117062396466,65.65433462175594,26.559911651021533,36.11264494754279
36005038700,3823,2830,15.197488883076119,19.56578603191211,64.0596390269422,0.6800941668846455,0.4969918911849333,0.0,75.37102473498233,12.120141342756185,1495,181,604,406,82,222,35970,65866300.0,32.0,25.6,658,23.57301704966642,48.776871756856934,14.381022979985175,29.132690882134916
36005039600,5022,3494,0.8164078056551175,72.50099561927519,21.764237355635206,0.23894862604540024,2.369573874950219,2.309836718438869,68.54607899255866,13.880938752146537,1817,385,746,357,138,191,44458,85312400.0,38.0,30.8,962,38.35464146748194,53.474152306837134,14.619232907170652,37.520844913841024
36005040100,4478,3276,1.9651630192050022,9.892809289861546,86.89146940598481,0.6029477445288075,0.3796337650736936,0.2679767753461367,61.233211233211236,8.669108669108669,1806,190,695,326,186,409,37012,78072600.0,35.2,31.8,1419,10.465116279069768,78.57142857142857,13.898117386489481,63.23366555924695
36005040600,3547,2849,0.05638567803777841,79.58838455032422,18.832816464617988,1.522413307020017,0.0,0.0,79.15057915057915,18.392418392418392,1531,536,459,345,96,95,49671,74722800.0,48.7,38.2,842,35.46701502286088,54.996734160679296,6.858262573481384,43.95819725669497
36005016700,3695,2251,0.8660351826792965,42.976995940460085,55.128552097428965,0.0,0.16238159675236805,0.8660351826792965,72.7232341181697,12.972012438916035,1227,185,577,248,36,181,31600,46390700.0,37.6,28.1,730,28.15450643776824,62.66094420600859,19.742489270386265,40.94420600858369
36005022401,2498,2026,8.00640512409928,16.453162530024017,66.77341873498798,5.3642914331465175,2.922337870296237,0.4803843074459567,79.2694965449161,21.372161895360318,1259,338,316,437,68,100,55909,78626700.0,41.3,36.5,747,22.203947368421055,61.43092105263158,20.230263157894736,31.25
36005002800,5151,4261,0.9900990099009901,68.33624538924481,30.013589594253542,0.0,0.0,0.6600660066006601,89.72072283501525,27.505280450598452,2351,666,761,661,20,243,51138,128032000.0,39.7,44.5,1284,42.45949314499377,53.34441213128376,12.9206481096801,35.85375986705442
36005007900,7188,4794,0.13912075681691707,27.267668336115747,69.88035614913744,0.0,1.530328324986088,1.1825264329437952,65.01877346683355,8.156028368794328,2226,439,964,397,227,199,26307,92380700.0,33.9,26.7,1363,16.936208445642407,61.230907457322544,15.768194070080863,42.40790655884996
36005015800,1314,978,40.48706240487062,2.663622526636225,51.67427701674278,3.8051750380517504,0.0,1.36986301369863,85.48057259713701,19.32515337423313,593,229,115,165,39,45,55700,37153800.0,42.3,39.3,218,56.993006993006986,38.111888111888106,18.006993006993007,20.104895104895103
36005001900,3141,2243,10.824578159821712,29.831263928685132,54.56860872333652,2.292263610315186,0.7004138809296403,1.7828716969118115,79.58091841283995,22.469906375390103,1390,456,288,305,102,239,45156,69956600.0,34.5,30.6,908,24.259927797833935,65.5595667870036,11.768953068592056,52.418772563176894
36005004200,7697,5374,5.313758607249578,34.59789528387683,59.321813693646874,0.41574639469923347,0.0,0.3507860205274782,77.0375883885374,12.802381838481578,2976,620,1314,429,73,540,43293,141481700.0,38.2,33.8,1413,33.52172377251855,49.91169198163193,16.142705757682798,33.768986223949135
36005005100,5737,3850,0.0,30.399163325780027,69.0081924350706,0.5926442391493811,0.0,0.0,60.75324675324675,6.441558441558441,1915,235,981,448,72,179,19115,60235000.0,34.4,29.2,1346,12.562257885998893,74.48810182623133,17.70890979524073,55.89374654122855
36005005001,4604,3262,0.9122502172024326,24.413553431798434,71.85056472632493,1.0425716768027802,1.1946133796698521,0.5864465682015638,67.10606989576947,11.649294911097487,1680,293,623,298,198,268,27009,69557300.0,36.0,32.0,1068,20.19704433497537,65.76354679802957,8.251231527093596,57.512315270935964
36005005002,5592,3875,1.0729613733905579,18.222460658082976,79.00572246065808,0.9656652360515022,0.08941344778254649,0.6437768240343348,60.67096774193549,14.47741935483871,2109,288,863,374,220,364,31795,76595600.0,36.9,30.3,1593,15.297029702970297,78.86138613861387,16.732673267326735,58.01980198019802
36005005300,4888,2864,1.1456628477905073,49.07937806873977,48.38379705400982,0.1432078559738134,0.34779050736497547,0.900163666121113,61.97625698324022,9.567039106145252,993,181,463,238,0,111,16583,44128600.0,35.6,23.4,603,13.765182186234817,61.03238866396761,20.951417004048583,40.08097165991903
36005006300,4582,3426,10.082933216935835,25.381929288520293,62.0471409864688,1.3531209079004802,0.2837189000436491,0.8511567001309471,73.02977232924694,23.46760070052539,2332,630,752,418,190,342,37306,106806300.0,40.7,36.4,1657,13.62665527552328,70.78171721486545,5.852199914566424,63.30627936779154
36005007600,5311,3865,3.9163999246846166,20.787045754095274,64.67708529467143,9.414422895876482,0.5648653737525889,0.6401807569196009,71.07373868046571,16.791720569210867,2298,484,664,412,323,415,46176,90217400.0,36.2,33.1,1525,24.70210815765353,69.89000916590284,9.670027497708524,60.21998166819432
36005009000,3459,2373,1.5900549291702804,22.116218560277538,72.21740387395201,2.168256721595837,0.9829430471234462,0.9251228678808905,68.3101559207754,10.998735777496838,970,357,293,193,40,87,24487,49763600.0,39.3,32.2,490,29.909706546275395,55.30474040632054,25.5079006772009,29.232505643340858
36005009300,6154,4536,2.2586935326616833,31.08547286317842,66.1358466038349,0.19499512512187195,0.19499512512187195,0.12999675008124797,64.74867724867724,12.808641975308642,1984,506,675,394,192,217,32852,85786000.0,39.6,31.6,1062,27.879714576962282,54.12844036697248,11.26401630988787,40.51987767584097
36005009600,2792,2143,6.411174785100286,19.520057306590257,49.46275071633238,19.340974212034386,3.6532951289398286,1.6117478510028653,70.13532431171255,21.13859076061596,984,279,214,303,38,150,50809,49102200.0,39.2,38.2,471,38.70625662778367,49.94697773064687,6.468716861081654,43.47826086956522
36005011700,1443,1126,1.1088011088011087,38.6001386001386,60.2910602910603,0.0,0.0,0.0,69.89342806394316,17.317939609236234,501,86,226,102,0,87,21595,16769800.0,33.8,32.7,276,13.461538461538462,58.97435897435898,15.598290598290598,43.376068376068375
36005014701,7003,4744,0.7710981008139369,54.819363130087105,42.58175067828074,0.01427959445951735,0.0,1.8135084963587036,58.031197301854974,10.118043844856661,1781,373,809,241,69,289,17013,48237900.0,32.2,25.7,928,19.60193003618818,55.97104945717732,35.70566948130278,18.33534378769602
36005042300,4313,3151,14.096916299559473,10.10897287271041,65.54602364943194,9.946672849524694,0.0,0.3014143287734755,71.78673437004126,21.770866391621706,2037,517,768,400,119,233,38802,79608500.0,34.4,31.6,1316,22.22774738935853,65.44007956240677,19.791148682247638,45.002486325211336
36005042500,6175,4674,12.307692307692308,8.89068825910931,66.8178137651822,11.012145748987855,0.0,0.9716599190283401,80.93709884467266,21.373555840821563,2864,499,1171,531,217,446,31723,101250200.0,35.8,32.9,2078,13.12869822485207,76.8491124260355,21.930473372781066,53.6612426035503
36005042901,3561,2653,8.143779837124402,4.605447907891041,67.20022465599551,18.112889637742207,1.1232799775344005,0.8143779837124403,72.40859404447795,15.642668676969468,1635,436,566,251,194,188,40024,63254900.0,38.0,35.4,1039,21.22762148337596,66.43222506393862,11.956521739130435,53.2608695652174
36005044200,4019,3076,0.2985817367504354,70.14182632495645,26.20054739985071,0.0,3.1102264244837023,0.2488181139586962,81.11183355006501,25.260078023407022,1706,647,396,303,71,289,55000,91171600.0,40.3,33.1,944,34.303030303030305,57.21212121212121,16.727272727272727,32.42424242424242
36005050400,0,0,,,,,,,,,0,0,0,0,0,0,-666666666,-666666666.0,-666666666.0,-666666666.0,0,,,,
36005030100,1413,1262,49.539985845718334,7.218683651804671,35.739561217268225,3.255484784147204,0.28308563340410475,3.9631988676574665,83.8351822503962,50.0,540,435,58,34,13,0,84375,61566100.0,43.0,61.5,263,40.55555555555556,48.7037037037037,10.555555555555555,29.629629629629626
36005027600,24,13,0.0,83.33333333333334,16.666666666666664,0.0,0.0,0.0,69.23076923076923,0.0,4,0,0,0,0,4,-666666666,,-666666666.0,19.2,0,100.0,0.0,0.0,0.0
36005021800,6520,5160,2.1932515337423313,20.1840490797546,72.94478527607362,3.4202453987730057,0.5061349693251534,0.7515337423312883,68.08139534883722,14.205426356589149,3383,492,1327,742,368,454,47581,129604800.0,37.7,35.0,1814,32.11789729565482,55.12002430872075,14.61561835308417,40.504405955636585
36005033800,4105,3181,5.7003654080389765,47.06455542021924,38.17295980511572,7.917174177831912,0.682095006090134,0.4628501827040195,70.70103740961962,18.13895001571833,1960,487,576,434,239,224,51204,95918400.0,39.4,33.7,1145,24.004305705059203,61.6254036598493,12.86329386437029,43.164693218514536
36005036502,2620,1850,1.297709923664122,26.755725190839698,71.25954198473282,0.0,0.15267175572519084,0.5343511450381679,62.0,13.405405405405405,1096,186,533,153,86,138,31588,40584000.0,34.1,30.2,669,21.374764595103578,62.994350282485875,27.683615819209038,35.31073446327684
